customer_id,title,givenname,surname,streetaddress,city,state,zipcode,country,emailaddress,telephonenumber,mothersmaiden,cctype,ccnumber,cvv2,ccexpires,nationalid,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx
88,Ms.,Demet,Yemane,Ilichova 50,Ljubljana,,1000,SI,DemetYemane@fleckens.hu,031-234-604,Selam,MasterCard,5.13E+15,596,11/1/2018,,26,Producer,married,university.degree,no,yes,yes,telephone,may,mon,192,1,999,0,nonexistent,1.1,93.994,-36.4
89,Mrs.,Kerstin,Hartmann,2879 Toy Avenue,Oshawa,ON,L1H 7M3,CA,KerstinHartmann@superrito.com,905-259-2366,Eisenhower,MasterCard,5.33E+15,147,1/1/2017,540925773,84,ASE teacher,married,basic.9y,no,no,no,telephone,may,mon,1467,1,999,0,nonexistent,1.1,93.994,-36.4
90,Ms.,Melania,Muravyova,27 Vincent Street,Taita,,5011,NZ,MelaniaMuravyova@gustr.com,(020) 9529-193,,Visa,4.54E+15,633,6/1/2020,,23,Electronic prepress technician,married,high.school,no,yes,no,telephone,may,mon,188,2,999,0,nonexistent,1.1,93.994,-36.4
91,Mr.,Sancho,Brown,Kirly u. 39.,Gerends,BE,5925,HU,SanchoBrown@rhyta.com,(66) 128-820,Noakes,MasterCard,5.38E+15,925,7/1/2021,,42,Shipping-and-receiving supervisor,married,university.degree,no,yes,no,telephone,may,mon,180,2,999,0,nonexistent,1.1,93.994,-36.4
92,Mr.,,,Bursiljum 21,BURTRSK,,937 33,SE,KeakhesrewDewalefela@cuvox.de,0914-5500756,,Visa,4.92E+15,332,7/1/2021,351019-2333,80,Electronic publisher,married,unknown,unknown,yes,no,telephone,may,mon,48,1,999,0,nonexistent,1.1,93.994,-36.4
93,Ms.,Matilda,McLean,Violvgen 55,SVENSTAVIK,,840 40,SE,MatildaMcLean@dayrep.com,0687-2370099,Watt,MasterCard,5.16E+15,309,10/1/2021,700719-0882,45,Public safety dispatcher,married,unknown,unknown,no,yes,telephone,may,mon,213,2,999,0,nonexistent,1.1,93.994,-36.4
94,Mrs.,Anselma,Siciliani,Poeldijksepad 52,Honselersdijk,ZH,2675 CM,NL,AnselmaSiciliani@rhyta.com,06-30292976,Siciliani,MasterCard,5.11E+15,392,3/1/2017,,40,Biomedical equipment technician,married,basic.9y,no,no,no,telephone,may,mon,545,1,999,0,nonexistent,1.1,93.994,-36.4
95,Mr.,Mathias,Henriksen,Herrenberg 137,Pugerna,,6823,CH,MathiasLHenriksen@teleworm.us,091 613 30 15,Hedegaard,Visa,4.72E+15,677,6/1/2019,,65,Computer-controlled machine tool operator,married,basic.6y,no,no,yes,telephone,may,mon,583,1,999,0,nonexistent,1.1,93.994,-36.4
96,Mr.,Abdul-Alim,Boutros,124 Bata Place,Southgate,,6023,NZ,Abdul-AlimAbdul-RahimBoutros@cuvox.de,(020) 7840-446,Asfour,Visa,4.93E+15,542,12/1/2018,,54,Furnace,married,professional.course,no,yes,no,telephone,may,mon,221,1,999,0,nonexistent,1.1,93.994,-36.4
97,Mrs.,,,4676 Renwick Drive,Eagleville,PA,19403,US,GulesaJewadaan@cuvox.de,484-347-7511,,MasterCard,5.12E+15,774,4/1/2018,177-70-5879,82,Fire prevention specialist,married,university.degree,no,no,no,telephone,may,mon,426,1,999,0,nonexistent,1.1,93.994,-36.4
98,Mr.,arko,Vukeli,64 Playfair Drive,Oamaru North,,9400,NZ,ZarkoVukelic@armyspy.com,(026) 0598-775,Kralj,Visa,4.56E+15,555,6/1/2020,,70,Metallurgical engineer,divorced,university.degree,unknown,no,no,telephone,may,mon,287,1,999,0,nonexistent,1.1,93.994,-36.4
99,Ms.,Dagman,Sultanovich,Lomen 1676,Tavkovice,JM,671 40,CZ,DagmanSultanovich@cuvox.de,537846961,Vedzizhev,MasterCard,5.26E+15,735,8/1/2021,,24,Ironworker,single,professional.course,no,no,no,telephone,may,mon,197,1,999,0,nonexistent,1.1,93.994,-36.4
100,Mr.,Gabriel,Day,Via Guantai Nuovi 148,Frattaminore,NA,80020,IT,GabrielDay@jourrapide.com,0319 6780924,Somerset,Visa,4.54E+15,610,10/1/2021,LL15772938,32,Computer typesetter,married,basic.6y,no,no,no,telephone,may,mon,257,1,999,0,nonexistent,1.1,93.994,-36.4
101,Mr.,Mehemed,Frli,C/ Angosto 70,Peal de Becerro,J,23460,ES,MehemedFrlic@dayrep.com,633352999,Lindner,MasterCard,5.18E+15,79,6/1/2017,,77,Correspondence clerk,married,unknown,no,yes,no,telephone,may,mon,229,1,999,0,nonexistent,1.1,93.994,-36.4
102,Ms.,Kutakukatomoshi,,Borgartuni 90,Reykjavk,,131,IS,Kutakukatomoshi@rhyta.com,461 8126,Kuchirishikitejiku,Visa,4.56E+15,814,9/1/2017,,84,Plan examiner,married,basic.4y,no,no,no,telephone,may,mon,55,3,999,0,nonexistent,1.1,93.994,-36.4
103,Mrs.,Elisa,Peltomaa,ul. Partyzantw 60,Pruszkw,,05-802,PL,ElisaPeltomaa@fleckens.hu,60 442 50 69,Koivisto,Visa,4.54E+15,364,2/1/2017,54081009429,61,Shipping-and-receiving supervisor,married,unknown,no,no,no,telephone,may,mon,400,1,999,0,nonexistent,1.1,93.994,-36.4
104,Mr.,Arthur,Castro,Mattersburger Strasse 15,PENESEDT,OO,4741,AT,ArthurFerreiraCastro@dayrep.com,0660 911 92 00,Barbosa,Visa,4.56E+15,557,11/1/2018,,65,Job analysis manager,divorced,university.degree,no,no,no,telephone,may,mon,197,1,999,0,nonexistent,1.1,93.994,-36.4
105,Mrs.,Roma,Luwam,C/ Eras 57,Buitrago del Lozoya,M,28730,ES,RomaLuwam@gustr.com,754454100,Tewolde,Visa,4.49E+15,753,11/1/2017,,51,Railroad conductor,divorced,university.degree,no,no,no,telephone,may,mon,190,1,999,0,nonexistent,1.1,93.994,-36.4
106,Mrs.,Bela,Bernt,.  202,,NI,2751,CY,BernatBela@gustr.com,22 594181,Szllsi,Visa,4.56E+15,153,11/1/2021,,50,Electrical power line installer,single,high.school,unknown,no,no,telephone,may,mon,21,1,999,0,nonexistent,1.1,93.994,-36.4
107,Dr.,,,R Frei Fortunato 23,Melgao,LE,2460-359,PT,Sney1975@superrito.com,21 244 978 5142,,Visa,4.53E+15,319,2/1/2018,,41,Floor installer,married,basic.6y,no,yes,no,telephone,may,mon,300,2,999,0,nonexistent,1.1,93.994,-36.4
108,Mr.,,,Paso Rivero 6206,Treinta y Tres,TT,33000,UY,Throod1989@dayrep.com,9812 9616,,Visa,4.53E+15,671,2/1/2017,,26,Personnel associate,married,high.school,no,yes,no,telephone,may,mon,123,2,999,0,nonexistent,1.1,93.994,-36.4
109,Mr.,Jonas,Heen,253,,NI,1433,CY,JonasHeen@rhyta.com,22 440597,Helset,Visa,4.92E+15,576,11/1/2021,,20,Physical meteorologist,married,unknown,unknown,yes,no,telephone,may,mon,293,1,999,0,nonexistent,1.1,93.994,-36.4
110,Mr.,Liang,Cheng,Mlhauserstrasse 19,Muralto,,6600,CH,LiangCheng@armyspy.com,091 207 48 82,Huang,Visa,4.56E+15,672,11/1/2017,,62,Gynecologic sonographer,married,unknown,unknown,yes,yes,telephone,may,mon,325,1,999,0,nonexistent,1.1,93.994,-36.4
111,Mr.,,,Ra de San Pedro 65,Topas,SA,37799,ES,AsefnedaarKhedawasa@superrito.com,699720414,,Visa,4.49E+15,275,2/1/2017,,85,Interior decorator,divorced,university.degree,unknown,no,no,telephone,may,mon,514,1,999,0,nonexistent,1.1,93.994,-36.4
112,Ms.,Cinderella,Cousteau,Via delle Vigne 65,Vrin,,7149,CH,CinderellaCousteau@rhyta.com,081 530 66 56,Tardif,MasterCard,5.40E+15,602,10/1/2019,,75,Aircraft systems assembler,married,basic.4y,unknown,no,no,telephone,may,mon,849,2,999,0,nonexistent,1.1,93.994,-36.4
113,Mr.,Duncan,Vargas,Rohrdamm 85,Uetze,NI,31319,DE,DuncanVargasOlivera@fleckens.hu,05147 87 94 68,Olivera,Visa,4.92E+15,366,3/1/2019,,46,Manpower development manager,divorced,high.school,no,yes,no,telephone,may,mon,194,1,999,0,nonexistent,1.1,93.994,-36.4
114,Ms.,Rovzan,Karataev,Avenue d'Ouchy 35,Ponthaux,,1772,CH,RovzanKarataev@jourrapide.com,026 638 92 72,Dratchev,MasterCard,5.45E+15,594,9/1/2018,,58,Chemical equipment operator,married,basic.9y,unknown,yes,no,telephone,may,mon,212,2,999,0,nonexistent,1.1,93.994,-36.4
115,Mr.,Jerrell,Mathis,125 Rue Mohamed Mestiri,Zouaouine,23,7024,TN,JerrellSMathis@fleckens.hu,72650800,Wise,Visa,4.54E+15,894,2/1/2021,,52,Agent-contract clerk,married,university.degree,no,no,no,telephone,may,mon,337,2,999,0,nonexistent,1.1,93.994,-36.4
116,Mr.,Kaa'lak,Kultan,Julianastraat 76,Gronsveld,LI,6247 CD,NL,KaalakKultan@cuvox.de,06-68725611,Issarra,Visa,4.56E+15,246,8/1/2017,,63,Public health dentist,married,high.school,no,no,no,telephone,may,mon,286,1,999,0,nonexistent,1.1,93.994,-36.4
117,Mrs.,Marina,Azevedo,R Poo Lote 73,Lombinha de Baixo,SG,9555-092,PT,MarinaMeloAzevedo@gustr.com,21 296 383 4507,Dias,MasterCard,5.38E+15,397,12/1/2018,,23,Geotechnical engineer,divorced,university.degree,no,no,no,telephone,may,mon,247,2,999,0,nonexistent,1.1,93.994,-36.4
118,Ms.,Jarosawa,Grabowska,70 Railway Avenue,KY WEST,VIC,3621,AU,JaroslawaGrabowska@dayrep.com,(03) 5348 0929,Zawadzka,MasterCard,5.18E+15,819,9/1/2021,,47,Plumber,divorced,unknown,unknown,yes,no,telephone,may,mon,518,1,999,0,nonexistent,1.1,93.994,-36.4
119,Mr.,,,98 Rue Amilcar,Ouled Ameur,41,3160,TN,Lifland@cuvox.de,77528102,,MasterCard,5.28E+15,312,4/1/2020,,83,Auditing clerk,married,unknown,no,yes,no,telephone,may,mon,364,1,999,0,nonexistent,1.1,93.994,-36.4
120,Mrs.,Jal,Heuvelink,617 Port Washington Road,Grassy Lake,AB,T0K 0Z0,CA,JaelHeuvelink@armyspy.com,403-655-9741,Kielstra,Visa,4.49E+15,886,9/1/2021,794677765,26,Athletic trainer,divorced,basic.4y,unknown,yes,no,telephone,may,mon,178,1,999,0,nonexistent,1.1,93.994,-36.4
121,Mrs.,Simona,Persson,Hvtrbakka 89,lafsfjrur,,625,IS,SimonaPersson@jourrapide.com,482 9308,Gransson,Visa,4.54E+15,444,4/1/2020,,67,Cook,married,high.school,unknown,yes,no,telephone,may,mon,98,1,999,0,nonexistent,1.1,93.994,-36.4
122,Dr.,Vasko,Reiter,Psukese 79,Tammejrve,HA,75412,EE,VaskoReiter@armyspy.com,609 5829,eti,MasterCard,5.17E+15,740,5/1/2017,,51,Advisor investigator,divorced,high.school,no,no,no,telephone,may,mon,439,1,999,0,nonexistent,1.1,93.994,-36.4
123,Dr.,Svanborg,Hlmsteinsdttir,ul. Turkowskiego Leonarda 50,Olsztyn,,10-691,PL,SvanborgHolmsteinsdottir@teleworm.us,88 700 71 33,,Visa,4.92E+15,724,2/1/2018,58041593146,58,Marine,married,high.school,no,no,no,telephone,may,mon,139,1,999,0,nonexistent,1.1,93.994,-36.4
124,Mr.,Benedetto,Schiavone,Bennebroekerdijk 122,Zwaanshoek,NH,2136 LS,NL,BenedettoSchiavone@fleckens.hu,06-17324733,Lorenzo,Visa,4.93E+15,910,6/1/2018,,28,Social work planner,married,high.school,no,yes,no,telephone,may,mon,79,1,999,0,nonexistent,1.1,93.994,-36.4
125,Mr.,Al Tufayl,Nazari,Galgenau 32,NAPPERSDORF,NO,2023,AT,AlTufaylHarounNazari@superrito.com,0676 623 21 24,Amari,MasterCard,5.11E+15,574,9/1/2017,,80,Time checker,married,university.degree,no,yes,yes,telephone,may,mon,175,1,999,0,nonexistent,1.1,93.994,-36.4
126,Mr.,Vtzslav,Chldek,Tabar 7990,Ro Branco,CL,37100,UY,VitezslavChladek@superrito.com,9850 2415,Rikov,Visa,4.56E+15,402,3/1/2017,,34,Mine cutting and channeling machine operator,married,university.degree,no,no,yes,telephone,may,mon,262,2,999,0,nonexistent,1.1,93.994,-36.4
127,Mr.,Billal,Bonke,Rue Bois des Fosses 73,Oordegem,VOV,9340,BE,BillalBonke@dayrep.com,0486 74 40 72,Aziz,MasterCard,5.42E+15,156,5/1/2020,,41,Rolling machine operator,married,basic.6y,no,no,no,telephone,may,mon,61,1,999,0,nonexistent,1.1,93.994,-36.4
128,Mr.,Sulayman,Wasem,52 Alkyon Avenue,Koutrafas Pano,NI,2771,CY,SulaymanAsimWasem@dayrep.com,22 621523,Haik,MasterCard,5.33E+15,541,2/1/2019,,32,Wellhead pumper,divorced,professional.course,no,yes,yes,telephone,may,mon,78,1,999,0,nonexistent,1.1,93.994,-36.4
129,Mr.,Mateo,Lindberg,Neptuno 8863,Guazuvir Nuevo,CA,16301,UY,MateoLindberg@teleworm.us,9111 0454,Fredriksson,Visa,4.93E+15,407,4/1/2020,,32,Small engine mechanic,married,basic.4y,no,yes,no,telephone,may,mon,102,2,999,0,nonexistent,1.1,93.994,-36.4
130,Ms.,Sylvie,Jomphe,C/ Domingo Beltrn 82,Villa de Ves,AB,2213,ES,SylvieJomphe@einrot.com,622298598,Charbonneau,MasterCard,5.58E+15,549,11/1/2017,,54,Physical meteorologist,married,professional.course,unknown,yes,no,telephone,may,mon,579,1,999,0,nonexistent,1.1,93.994,-36.4
131,Mr.,,,Via Sedile di Porto 136,San Giorgio In Bosco,PD,35010,IT,,0378 7587291,,Visa,4.92E+15,549,1/1/2021,LU62635012,34,Employee assistance plan manager,married,basic.6y,no,yes,yes,telephone,may,mon,143,1,999,0,nonexistent,1.1,93.994,-36.4
132,Mr.,Zukaarimoto,,koln 1163,Bechyne,JC,391 65,CZ,Zukaarimoto@superrito.com,387179774,Rinkatodokuta,Visa,4.53E+15,374,1/1/2019,,80,Housing relocator,married,professional.course,unknown,no,no,telephone,may,mon,677,1,999,0,nonexistent,1.1,93.994,-36.4
133,Ms.,Fabienne,Gauthier,13 Ruru Road,South New Brighton,,8062,NZ,FabienneGauthier@superrito.com,(028) 2209-413,Hughes,Visa,4.49E+15,551,8/1/2018,,53,Delivery services truck driver,married,unknown,no,yes,no,telephone,may,mon,267,1,999,0,nonexistent,1.1,93.994,-36.4
134,Ms.,Denice,Martinsson,Quadra 506 Norte Avenida LO 16 1072,Palmas,TO,77006-643,BR,DeniceMartinsson@rhyta.com,(63) 7889-8808,Nystrm,MasterCard,5.43E+15,655,10/1/2017,711.884.781-09,47,Placement counselor,married,basic.6y,no,yes,no,telephone,may,mon,345,1,999,0,nonexistent,1.1,93.994,-36.4
135,Mr.,Kalil,Khoury,Vainupea 98,Jrvepalu,VR,66224,EE,KalilAbdul-AliyyKhoury@dayrep.com,788 3067,Kouri,Visa,4.56E+15,885,7/1/2018,,41,Sauce cook,married,university.degree,no,no,no,telephone,may,mon,185,1,999,0,nonexistent,1.1,93.994,-36.4
136,Mr.,Domenec,Baez,21 Rue Ennassiria,Cite El Ouns 2,34,6140,TN,DomenecBaezZapata@dayrep.com,78406180,Zapata,Visa,4.56E+15,51,10/1/2019,,81,Psychiatric aide,divorced,university.degree,no,no,no,telephone,may,mon,207,1,999,0,nonexistent,1.1,93.994,-36.4
137,Mr.,Ajuluchukwu,Dumetolisa,Merineitsi tee 74,Tammistu,HI,92268,EE,AjuluchukwuDumetolisa@armyspy.com,465 8107,Nnachetam,Visa,4.93E+15,154,12/1/2020,,36,Enlisted personnel,married,basic.4y,unknown,no,no,telephone,may,mon,69,2,999,0,nonexistent,1.1,93.994,-36.4
138,Ms.,Evarista,Coln,Rua Cambira 579,Maring,PR,87050-660,BR,EvaristaColonOjeda@jourrapide.com,(44) 9045-9516,Ojeda,Visa,4.49E+15,294,12/1/2021,231.928.868-62,77,Time recorder,married,basic.4y,unknown,no,no,telephone,may,mon,100,2,999,0,nonexistent,1.1,93.994,-36.4
139,Ms.,Astrid,Sigmundsdttir,1895 Davis Drive,Newmarket,ON,L3Y 5N4,CA,AstridSigmundsdottir@dayrep.com,905-960-3591,,Visa,4.72E+15,487,7/1/2019,121878482,56,Computer applications software engineer,married,high.school,no,yes,no,telephone,may,mon,125,2,999,0,nonexistent,1.1,93.994,-36.4
140,Ms.,,,563 Bodenstein St,Nigel,GA,1495,ZA,Leace1954@dayrep.com,082 353 9652,,Visa,4.93E+15,703,7/1/2019,5.40E+12,62,Safety engineer,married,basic.9y,unknown,yes,no,telephone,may,mon,461,1,999,0,nonexistent,1.1,93.994,-36.4
141,Mr.,Tesfay,Negassi,42,,NI,2646,CY,TesfayNegassi@dayrep.com,97 635031,Neftalem,Visa,4.93E+15,620,7/1/2020,,44,Purchasing manager,single,university.degree,no,yes,no,telephone,may,mon,240,1,999,0,nonexistent,1.1,93.994,-36.4
142,Mr.,Danny,Lindgren,Sibiriensvej 23,Rnne,HO,3700,DK,DannyLindgren@armyspy.com,24-29-77-13,Lundin,Visa,4.72E+15,538,1/1/2020,090339-0301,77,Rehabilitation nurse,married,unknown,no,yes,no,telephone,may,mon,70,1,999,0,nonexistent,1.1,93.994,-36.4
143,Mr.,Asger,Nygaard,.  174, (),LA,7040,CY,AsgerSNygaard@jourrapide.com,24 651842,Kruse,MasterCard,5.16E+15,818,8/1/2021,,23,Statistical assistant,married,university.degree,no,yes,no,telephone,may,mon,193,1,999,0,nonexistent,1.1,93.994,-36.4
144,Dr.,t,Chu,4922 Godfrey Road,New York,NY,10007,US,ChuThiAiUt@armyspy.com,212-577-5840,V,Visa,4.54E+15,711,12/1/2019,076-34-1080,42,Cost/investment recovery technician,married,basic.4y,no,yes,no,telephone,may,mon,136,1,999,0,nonexistent,1.1,93.994,-36.4
145,Ms.,,,Rue du Manoir 8,Amonines,WHT,6997,BE,FanPeiRong@rhyta.com,0477 11 56 37,,MasterCard,5.51E+15,388,1/1/2017,,50,Political geographer,divorced,high.school,unknown,yes,no,telephone,may,mon,73,1,999,0,nonexistent,1.1,93.994,-36.4
146,Mr.,Alfred,Askeland,36 Punchs Creek Road,COOLMUNDA,QLD,4387,AU,AlfredAskeland@rhyta.com,(07) 4576 4131,Bertelsen,MasterCard,5.47E+15,320,2/1/2017,,83,Loan processing clerk,married,basic.4y,unknown,yes,no,telephone,may,mon,528,1,999,0,nonexistent,1.1,93.994,-36.4
147,Mr.,Labid,Naser,Kaarrostie 55,HELSINKI,UU,960,FI,LabidAzabNaser@gustr.com,044 534 3059,Toma,MasterCard,5.35E+15,183,11/1/2018,140452-181H,64,Broadcast and sound engineering technician,married,basic.4y,unknown,no,no,telephone,may,mon,541,1,999,0,nonexistent,1.1,93.994,-36.4
148,Mr.,Douglas,Oliveira,Postbox 296,Kangaatsiaq,QA,3955,GL,DouglasSilvaOliveira@jourrapide.com,87 33 94,Carvalho,Visa,4.53E+15,386,4/1/2017,,81,Horse trainer,single,high.school,no,yes,no,telephone,may,mon,338,1,999,0,nonexistent,1.1,93.994,-36.4
149,Ms.,Aase,Mller,1569 Mark Street,Pietersburg,LI,735,ZA,AaseVMller@dayrep.com,085 296 9374,Villadsen,MasterCard,5.59E+15,407,3/1/2018,7.00E+12,46,Employee assistance plan manager,married,university.degree,unknown,yes,no,telephone,may,mon,163,1,999,0,nonexistent,1.1,93.994,-36.4
150,Ms.,Brenda,Melo,Stadtplatz 21,RAPPITSCH,KA,9570,AT,BrendaCardosoMelo@teleworm.us,0699 463 68 03,Melo,MasterCard,5.59E+15,379,9/1/2017,,65,Diesel train engineer,married,basic.4y,no,yes,no,telephone,may,mon,87,1,999,0,nonexistent,1.1,93.994,-36.4
151,Ms.,Uliana,Shubina,Harevnget 50,Frederiksberg C,SJ,1808,DK,UlianaShubina@teleworm.us,24-97-90-67,,MasterCard,5.26E+15,63,8/1/2019,051189-2716,26,Extruding,married,basic.9y,unknown,no,no,telephone,may,mon,301,1,999,0,nonexistent,1.1,93.994,-36.4
152,Ms.,Polonca,Zrelec,82 rue Sadi Carnot,AULNAY-SOUS-BOIS,IL,93600,FR,PoloncaZrelec@rhyta.com,01.99.04.82.16,Hedi,Visa,4.93E+15,835,1/1/2018,2781268119422 45,37,Fire investigator,married,unknown,unknown,yes,no,telephone,may,mon,46,1,999,0,nonexistent,1.1,93.994,-36.4
153,Mr.,Tomomichi,Tsukada,Schubertlaan 53,Enschede,OV,7522 JN,NL,TomomichiTsukada@einrot.com,06-18755965,Iwamoto,Visa,4.93E+15,684,4/1/2018,,20,Occupational social worker,divorced,high.school,unknown,yes,no,telephone,may,mon,52,1,999,0,nonexistent,1.1,93.994,-36.4
154,Mrs.,Justika,Mueler,Ennisbraut 83,Reykjahl,,660,IS,JustikaMueler@armyspy.com,426 1614,Filipaj,Visa,4.72E+15,139,2/1/2018,,19,Electrical and electronic equipment assembler,married,unknown,unknown,no,no,telephone,may,mon,204,1,999,0,nonexistent,1.1,93.994,-36.4
155,Ms.,Yuan,Yen,Nils Grises Strte 30,STORA HGA,,444 95,SE,YuanYen@cuvox.de,0303-7103976,Kang,MasterCard,5.27E+15,518,7/1/2017,960725-4845,19,Bookbinder,married,unknown,no,yes,yes,telephone,may,mon,155,1,999,0,nonexistent,1.1,93.994,-36.4
156,Ms.,Zumoteki,,Svinget 1,Mern,SJ,4735,DK,Zumoteki@jourrapide.com,53-90-03-86,Zushikatelumoshite,Visa,4.93E+15,146,12/1/2020,180949-1834,66,Radiologic technologist,married,basic.9y,no,yes,yes,telephone,may,mon,98,1,999,0,nonexistent,1.1,93.994,-36.4
157,Mr.,Amrish,Spithoven,4443 Lynden Road,Brechin,ON,L0K 1B0,CA,AmrishSpithoven@rhyta.com,705-484-8009,van Keulen,Visa,4.49E+15,844,8/1/2019,42886820,61,Environmental engineer,married,unknown,unknown,yes,no,telephone,may,mon,71,1,999,0,nonexistent,1.1,93.994,-36.4
158,Mr.,Bayard,Jett,Gelkingestraat 97,Groningen,GR,9711 NE,NL,BayardJette@jourrapide.com,06-14830286,Gnreux,Visa,4.49E+15,250,5/1/2017,,66,Administrative specialist,married,unknown,unknown,no,no,telephone,may,mon,243,1,999,0,nonexistent,1.1,93.994,-36.4
159,Mr.,Finnbogi,Marinsson,Aqqusinersuaq 89,Nanortalik,KU,3922,GL,FinnbogiMarinosson@teleworm.us,61 89 17,,MasterCard,5.49E+15,879,6/1/2020,,66,Press agent,single,professional.course,no,yes,no,telephone,may,mon,186,2,999,0,nonexistent,1.1,93.994,-36.4
160,Mr.,Cruz,Jones,C/ Andaluca 97,Vera,AL,4620,ES,CruzJones@jourrapide.com,658849325,Wilson,MasterCard,5.14E+15,34,11/1/2017,,64,Diesel service mechanic,married,high.school,no,no,no,telephone,may,mon,579,2,999,0,nonexistent,1.1,93.994,-36.4
161,Mr.,Roko,Vidovi,Veres Pln u. 39.,Endrd,,5502,HU,RokoVidovic@jourrapide.com,(30) 762-7870,Filipovi,Visa,4.72E+15,912,6/1/2018,,74,Pump operator,single,university.degree,no,yes,no,telephone,may,mon,165,2,999,0,nonexistent,1.1,93.994,-36.4
162,Mr.,,,Turjaka 1,Prem,,6255,SI,,070-063-217,,Visa,4.54E+15,86,12/1/2021,,44,Production assistant,single,basic.9y,unknown,yes,yes,telephone,may,mon,163,2,999,0,nonexistent,1.1,93.994,-36.4
163,Ms.,Sofia,Fernandes,rbraut 86,Blndus,,540,IS,SofiaBarbosaFernandes@einrot.com,423 9648,Gomes,Visa,4.53E+15,519,12/1/2017,,47,Scheduling clerk,married,basic.9y,unknown,no,no,telephone,may,mon,46,1,999,0,nonexistent,1.1,93.994,-36.4
164,Mr.,Roberto,Posavec,Aqqusinersuaq 88,Nanortalik,KU,3922,GL,RobertoPosavec@rhyta.com,61 14 91,Rukavina,Visa,4.56E+15,622,1/1/2017,,81,Organizational economist,married,basic.9y,unknown,no,no,telephone,may,mon,559,3,999,0,nonexistent,1.1,93.994,-36.4
165,Mrs.,Sari,Mannerheim,P.O. Box 28,Upernavik,QA,3962,GL,SariMannerheim@teleworm.us,96 86 01,Hmlinen,MasterCard,5.41E+15,361,12/1/2019,,38,Telemarketer,divorced,high.school,unknown,no,no,telephone,may,mon,2033,1,999,0,nonexistent,1.1,93.994,-36.4
166,Mrs.,Irmina,Otero,17 Stadiou Street,Lakatameia,NI,2301,CY,IrminaOteroGracia@jourrapide.com,97 756102,Gracia,MasterCard,5.11E+15,21,7/1/2017,,40,Electrical power line repairer,married,basic.6y,no,no,no,telephone,may,mon,85,1,999,0,nonexistent,1.1,93.994,-36.4
167,Ms.,Clementina,Ricci,Sp utca 75.,Gomba,PE,2217,HU,ClementinaRicci@armyspy.com,(29) 834-796,Lucchese,Visa,4.72E+15,151,12/1/2018,,73,Corporate investigator,married,high.school,no,yes,yes,telephone,may,mon,506,1,999,0,nonexistent,1.1,93.994,-36.4
168,Mr.,Til,Loina,Hnjkabygg 34,Reykjavk,,121,IS,TilLozina@armyspy.com,455 1151,Fruk,Visa,4.93E+15,135,7/1/2019,,41,Expediting clerk,divorced,unknown,unknown,no,no,telephone,may,mon,114,2,999,0,nonexistent,1.1,93.994,-36.4
169,Mr.,Mike,Fuhrmann,Untere Bahnhofstrasse 140,Camischolas,,7187,CH,MikeFuhrmann@jourrapide.com,081 257 32 67,Schfer,MasterCard,5.33E+15,488,4/1/2020,,27,Cardiographer,married,unknown,no,no,no,telephone,may,mon,114,2,999,0,nonexistent,1.1,93.994,-36.4
170,Mr.,Gestur,Hafsteinsson,Baltasar Brum 4527,La Escobilla,CA,90601,UY,GesturHafsteinsson@teleworm.us,9752 2055,,MasterCard,5.19E+15,150,9/1/2019,,39,Constructor,divorced,university.degree,no,yes,no,telephone,may,mon,843,2,999,0,nonexistent,1.1,93.994,-36.4
171,Mrs.,Asya,Tretiakova,329 Oranje St,Theronville,FS,9702,ZA,AsyaTretiakova@gustr.com,083 670 0314,,Visa,4.93E+15,346,9/1/2020,5.10E+12,65,Emergency medical technician,married,high.school,unknown,no,yes,telephone,may,mon,181,1,999,0,nonexistent,1.1,93.994,-36.4
172,Dr.,Friderich,Chmielewski,961 President St,Johannesburg,GA,2107,ZA,FriderichChmielewski@cuvox.de,084 419 1523,Maciejewska,MasterCard,5.11E+15,287,3/1/2019,3.21E+12,83,Custom inspector,married,high.school,unknown,no,no,telephone,may,mon,427,1,999,0,nonexistent,1.1,93.994,-36.4
173,Mr.,Yunus,Kadyrov,stantorp Vin 20,BRAS,,360 42,SE,YunusKadyrov@cuvox.de,0470-7122394,Godina,MasterCard,5.56E+15,313,5/1/2021,940828-5774,21,Marine equipment mechanic,married,university.degree,no,yes,yes,telephone,may,mon,292,1,999,0,nonexistent,1.1,93.994,-36.4
174,Ms.,Rose,Burrowes,34 Rue Mohamed Ali Annabi,Cite Sadok Jerbi,21,8070,TN,RoseBurrowes@dayrep.com,72182385,Gammidge,MasterCard,5.56E+15,243,9/1/2021,,63,Industrial accountant,single,university.degree,unknown,no,no,telephone,may,mon,192,1,999,0,nonexistent,1.1,93.994,-36.4
175,Mr.,Humberto,Thompson,Kirkjubraut 87,Laugar,,650,IS,HumbertoSThompson@gustr.com,422 2652,Berkowitz,MasterCard,5.58E+15,267,8/1/2021,,28,Medical writer,married,high.school,no,no,no,telephone,may,mon,93,3,999,0,nonexistent,1.1,93.994,-36.4
176,Mrs.,,,Via Spalato 37,Sangiano,VA,21038,IT,Thearted50@teleworm.us,0322 9739548,,MasterCard,5.46E+15,347,2/1/2019,OB41163335,66,Extruding and drawing machine setters,married,basic.9y,no,no,no,telephone,may,mon,128,2,999,0,nonexistent,1.1,93.994,-36.4
